,date,id,name,room_type_category,rate,latitude,longitude,daily_price,total_price
38,2024-08-20,1202184690362703695,Apartamento no centro da cidade,entire_home,Novo,-22.911292300515786,-43.17674729973078,R$151 por noite,Total de R$251
39,2024-08-20,920461212792486048,Suhcasa Leme Beach Dreams 02,entire_home,"4,8 (5)",-22.962225,-43.1704591,"R$153 por noite, originalmente R$223",Total de R$252
40,2024-08-20,1217309193193995785,ApartStudio 204,entire_home,Novo,-22.905250128094867,-43.207956455219104,"R$154 por noite, originalmente R$188",Total de R$154
41,2024-08-20,54344349,El shadday house Copacabana,entire_home,"4,96 (92)",-22.96644,-43.18084,"R$156 por noite, originalmente R$173",Total de R$316
42,2024-08-20,1038635278398119085,Apto Copacabana Point Posto 4,entire_home,"4,82 (17)",-22.969659207413272,-43.185471184551716,"R$154 por noite, originalmente R$222",Total de R$334
43,2024-08-20,1039224693716327024,Studio Lapa House com vista,entire_home,"5,0 (25)",-22.9096645,-43.1842177,R$155 por noite,Total de R$220
44,2024-08-20,1002112079304835975,Apto compacto em Botafogo,entire_home,"4,55 (20)",-22.95365,-43.18368,"R$156 por noite, originalmente R$187",Total de R$256
45,2024-08-20,871629042092357008,Loft estiloso 1,entire_home,"4,91 (76)",-22.915783,-43.177924,R$157 por noite,Total de R$257
46,2024-08-20,1129024275658375461,Lapa - Moderno quarto e sala - Rio de Janeiro,entire_home,"5,0 (3)",-22.9134068,-43.1865617,"R$157 por noite, originalmente R$175",Total de R$337
47,2024-08-20,691222966148833526,Estúdio 3 encantador Posto 9 Ipanema,entire_home,"4,65 (86)",-22.9815784,-43.1997215,"R$154 por noite, originalmente R$212",Total de R$334
48,2024-08-20,1192864504841121370,Studio no Rio com varanda e vista para a cidade,entire_home,Novo,-22.909009476174074,-43.17689152476146,R$156 por noite,Total de R$336
49,2024-08-20,1052212309636411526,Rio de Janeiro - Studio - 42m² - cama casal e sofa,entire_home,"4,64 (11)",-22.910255751821637,-43.176598287040235,R$156 por noite,Total de R$336
50,2024-08-20,705564743892866858,Loft em Copacabana a 1 minuto da praia,entire_home,"4,71 (162)",-22.9790855,-43.19110879999999,"R$160 por noite, originalmente R$216",Total de R$160
51,2024-08-20,1028387013835409160,SolmarCopacabana,entire_home,"4,77 (26)",-22.983379907248004,-43.19306753575802,"R$158 por noite, originalmente R$190",Total de R$228
52,2024-08-20,1205292202222687654,Aconchego e segurança,entire_home,"5,0 (8)",-22.893210065003615,-43.12149106954931,R$161 por noite,Total de R$161
53,2024-08-20,48093513,Aconchegante apartamento no Centro do Rio,entire_home,"4,72 (94)",-22.91061,-43.17662,"R$157 por noite, originalmente R$188",Total de R$267
54,2024-08-20,1218870806397596157,Kitnet/Flat,entire_home,Novo,-22.89279330245612,-43.11962999403477,R$160 por noite,Total de R$160
55,2024-08-20,45269057,Apartamento Centro/RJ Lapa,entire_home,"4,68 (19)",-22.914385152608723,-43.18960849195719,R$160 por noite,Total de R$410
56,2024-08-20,942331017567010220,Apto sala  quarto Barra da Tijuca 1 hóspede,entire_home,,-23.000656238257395,-43.30800598571953,"R$160 por noite, originalmente R$192",Total de R$260
57,2024-08-20,1226356259988005287,Apartamento Porto Maravilha,entire_home,Novo,-22.906662736239277,-43.20819397648898,"R$163 por noite, originalmente R$199",Total de R$163
58,2024-08-20,1187724881913872848,Um bom lugar,entire_home,"4,71 (7)",-22.91782,-43.17732,R$165 por noite,Total de R$165
59,2024-08-20,1203109839335938604,Loft na beira da Praia Copa,entire_home,Novo,-22.96376,-43.17134,R$167 por noite,Total de R$297
60,2024-08-20,1117565378291552769,Suhcasa Lapa Pool Flat 6,entire_home,"5,0 (3)",-22.9131651,-43.1863636,"R$163 por noite, originalmente R$247",Total de R$242
61,2024-08-20,1148174778821120395,Apartamento ao lado da praia,entire_home,"5,0 (7)",-22.9619031,-43.1747351,R$167 por noite,Total de R$297
62,2024-08-20,53105386,"Casa aconchegante, na Praia de Piratininga",entire_home,"4,73 (77)",-22.94898,-43.08859,R$163 por noite,Total de R$313
63,2024-08-20,1051538802509798086,Maravilhoso Studio Em Copacabana,entire_home,"3,94 (18)",-22.9696849,-43.1855841,R$168 por noite,Total de R$248
64,2024-08-20,1051509729953340043,Studio Completo em Ipanema,entire_home,"4,64 (14)",-22.9808553,-43.1990083,"R$168 por noite, originalmente R$191",Total de R$248
65,2024-08-20,21489728,Studio Copacabana,entire_home,"4,67 (57)",-22.97441,-43.18808,"R$168 por noite, originalmente R$196",Total de R$268
66,2024-08-20,1198439306011997993,"próximo ao metrô, ônibus",entire_home,Novo,-22.9070293,-43.1941657,R$171 por noite,Total de R$171
67,2024-08-20,1153019735800985363,Estúdio Moderno Arpoador | Jc1012 Z2,entire_home,"4,75 (4)",-22.9841247,-43.19088420000001,R$170 por noite,Total de R$390
68,2024-08-20,973908550103367240,Centro RJ - 1 dorm - 57m² - Cama Casal,entire_home,"5,0 (5)",-22.910219224519505,-43.177081432743556,R$170 por noite,Total de R$350
69,2024-08-20,1063248732117990729,Apartamento confortável Niterói.,entire_home,"4,87 (30)",-22.894281837528393,-43.12101623003804,R$170 por noite,Total de R$245
70,2024-08-20,936328794308216770,"Quitinete perto da UFF, das barcas e da praia",entire_home,"4,67 (6)",-22.90094244354976,-43.12633225030939,R$171 por noite,Total de R$171
71,2024-08-20,1150543343238677473,Casa,entire_home,,-22.8983201,-43.284043,R$171 por noite,Total de R$171
72,2024-08-20,1152240625938402138,Apartamento completo de 57m² no Rio de Janeiro,entire_home,,-22.90836,-43.17679,R$170 por noite,Total de R$350
73,2024-08-20,1051020716878786670,SuhcasaCopacabana 39 Cozy Beach,entire_home,"4,86 (36)",-22.9690417,-43.1866967,"R$178 por noite, originalmente R$244",Total de R$257
74,2024-08-20,49614692,Apto em Copacabana  e 350 metros da praia!,entire_home,"4,66 (80)",-22.984237670898438,-43.1912727355957,"R$176 por noite, originalmente R$221",Total de R$226
75,2024-08-20,1087879376088272260,Selfie Tech Copacabana by Housi,entire_home,"4,77 (13)",-22.96567,-43.19245,"R$178 por noite, originalmente R$346",Total de R$343
76,2024-08-20,51550974,Flat Ocean (206) a 1 quarteirão da praia,entire_home,"4,44 (126)",-22.983212,-43.191345,"R$173 por noite, originalmente R$210",Total de R$343
77,2024-08-20,1222599341240772380,Insight Flamengo by Housi,entire_home,Novo,-22.924778,-43.1730418,R$178 por noite,Total de R$328
78,2024-08-20,1147653455259889443,Studio no Centro/Lapa,entire_home,"5,0 (6)",-22.910518072134536,-43.18796698004007,R$178 por noite,Total de R$228
79,2024-08-20,1083469332972596309,Bossa Copa Studio,entire_home,"4,67 (15)",-22.965764377849617,-43.18072937428951,"R$176 por noite, originalmente R$230",Total de R$371
80,2024-08-20,1076785182594927235,Lindo Conjugado próximo aos Arcos da Lapa e Praia!,entire_home,,-22.916919280793234,-43.17971312945075,R$177 por noite,Total de R$217
81,2024-08-20,1152333461239239905,2 quartos prox. CorcovadoFlorest,entire_home,,-22.94772,-43.26055,"R$174 por noite, originalmente R$192",Total de R$212
82,2024-08-20,745290109811086703,Studio Moderno Arpoador Rio de Janeiro,entire_home,"4,86 (22)",-22.98533,-43.19189,"R$178 por noite, originalmente R$399",Total de R$428
83,2024-08-20,825349203160904809,"Anfitrioca 
Apartamento Aconchegante e Espaçoso.",entire_home,"4,88 (41)",-22.92288,-43.18182,R$173 por noite,Total de R$348
84,2024-08-20,794943118184108966,Palácio do Samba,entire_home,"4,25 (4)",-22.902837351859127,-43.20428730592797,R$178 por noite,Total de R$228
85,2024-08-20,1102313815274997894,Selfie Tech Copacabana by Housi,entire_home,"4,4 (5)",-22.965080353934837,-43.193852507252615,"R$178 por noite, originalmente R$288",Total de R$343
86,2024-08-20,1153024742692951360,Perfeito em Copacabana |Quarto confortável| Br401,entire_home,"4,75 (4)",-22.9688563,-43.1858949,R$183 por noite,Total de R$393
87,2024-08-20,1197060190692535045,Ipanema Sunset 616,entire_home,Novo,-22.983081611447805,-43.19607597232974,"R$183 por noite, originalmente R$214",Total de R$363
88,2024-08-20,984784749607559716,Cafofinho da Senador,entire_home,"4,88 (33)",-22.9394256,-43.1766368,"R$183 por noite, originalmente R$235",Total de R$310
89,2024-08-20,1118677526078583404,Apartamento Praça da Bandeira-Tijuca Blue Utile,entire_home,"5,0 (14)",-22.914873087862293,-43.21238245815039,R$179 por noite,Total de R$197
90,2024-08-20,1226822071285617989,Apto 200m da Praia de icaraí,entire_home,Novo,-22.9057262,-43.10906079999999,"R$179 por noite, originalmente R$218",Total de R$179
91,2024-08-20,770114576770409942,Apê Charmoso da Carioca-RJ,entire_home,"4,86 (22)",-22.91017,-43.17734,"R$179 por noite, originalmente R$202",Total de R$259
92,2024-08-20,1177550025792335596,Studio Home Leblon,entire_home,Novo,-22.98228,-43.22418,R$183 por noite,Total de R$268
93,2024-08-20,872555581704667859,"400m Arcos da Lapa/Selaron, Catedral, Consulado",entire_home,"4,93 (29)",-22.914841208166,-43.17707792796078,"R$183 por noite, originalmente R$229",Total de R$368
94,2024-08-20,1019050238915588279,Quarto de serviço  aconchegante para mulheres,entire_home,Novo,-22.991863502645174,-43.253069107455964,R$183 por noite,Total de R$183
95,2024-08-20,1039066795964610269,Charmoso e aconchegante em Copacabana!,entire_home,"4,89 (19)",-22.96532,-43.17464,R$187 por noite,Total de R$297
96,2024-08-20,918203826169340122,Tudo em torno no Centro,entire_home,"4,84 (45)",-22.9104773,-43.1773261,R$188 por noite,Total de R$188
97,2024-08-20,1161665493698851882,Estúdio em Copacabana design,entire_home,,-22.962906460872848,-43.17492200375863,R$185 por noite,Total de R$285
98,2024-08-20,1005839814307006760,Conforto na Tijuca | Próximo ao metro | Cv410 Z5,entire_home,"4,76 (21)",-22.924093858154787,-43.22929693028035,"R$187 por noite, originalmente R$231",Total de R$407
99,2024-08-20,1071838665450915392,Cantinho no centro do Rio,entire_home,"5,0 (3)",-22.91507,-43.18464,R$184 por noite,Total de R$274
100,2024-08-20,982780250439813421,Copacabana princesinha do mar,entire_home,"4,83 (24)",-22.984250329280783,-43.19123324006796,"R$188 por noite, originalmente R$241",Total de R$388
101,2024-08-20,50598196,Loft encantador ao lado da Lapa e sambódromo,entire_home,"4,85 (40)",-22.91265,-43.18583,R$188 por noite,Total de R$308
102,2024-08-20,1180332952178290719,Maravilhoso apartamento!,entire_home,"4,67 (6)",-22.96912,-43.18888,R$205 por noite,Total de R$205
103,2024-08-20,51080819,Loft em Copacabana-vista mar e fogos do réveillon,entire_home,"4,84 (177)",-22.96373,-43.17464,R$202 por noite,Total de R$302
104,2024-08-20,1197772393305827721,Apartamento novíssimo bem localizado | Lobie,entire_home,Novo,-22.901215416816623,-43.179286815228515,R$203 por noite,Total de R$303
105,2024-08-20,1186316859792934333,Rjbeachferias,entire_home,Novo,-22.985277555682785,-43.20832209400449,"R$204 por noite, originalmente R$254",Total de R$204
106,2024-08-20,1174019332332650198,"Studio em Copacabana, 300 metros da praia | Hg610",entire_home,"4,33 (3)",-22.96716,-43.184,R$204 por noite,Total de R$414
107,2024-08-20,891950547329846968,Lindo apartamento no Centro.,entire_home,"5,0 (3)",-22.90539390909534,-43.18037264049054,R$205 por noite,Total de R$205
108,2024-08-20,690531081117592532,"Rio de Janeiro 
Ap. Lindo,  ótima localização",entire_home,"5,0 (3)",-22.92112,-43.18034,R$205 por noite,Total de R$205
109,2024-08-20,828938500790746982,Aconchegante suíte(anexo) vistão mar,entire_home,"4,78 (65)",-22.9126475,-43.10874219999999,R$204 por noite,Total de R$237
110,2024-08-20,1223451911044020059,Hospedagem Rock in Rio,entire_home,Novo,-22.897983348033268,-43.18379541179,R$204 por noite,Total de R$354
111,2024-08-20,1217429544027236623,Casa em vila universitária,entire_home,Novo,-22.89800555597213,-43.12627358965768,R$205 por noite,Total de R$205
112,2024-08-20,1016782059912538246,Studio Encantador em Copacabana,entire_home,"4,18 (11)",-22.9651463985759,-43.17972021119444,R$207 por noite,Total de R$287
113,2024-08-20,1166125661263273849,Apart hotel  Copacabana    Com varanda,entire_home,"5,0 (6)",-22.96728,-43.18637,R$207 por noite,Total de R$297
114,2024-08-20,1221089499783707830,Flat copa Rio,entire_home,Novo,-22.975589,-43.1925665,R$258 por noite,Total de R$258
115,2024-08-20,804226927939550242,Apt Moderno com Piscina Centro Lapa,entire_home,"5,0 (20)",-22.9127058,-43.17764990000001,"R$208 por noite, originalmente R$248",Total de R$358
116,2024-08-20,1120312263588747971,Apartamento espaçoso com 1 cama perto da praia,entire_home,,-22.973955989981537,-43.188894526983646,R$210 por noite,Total de R$450
117,2024-08-20,565291234795766710,"Praticidade, Localização, o mais próximo.",entire_home,"4,93 (107)",-22.89224,-43.12028,"R$208 por noite, originalmente R$241",Total de R$208
118,2024-08-20,42364708,Estúdio 12 (Novo) Lapa/ Santa Teresa,entire_home,"4,92 (13)",-22.9158,-43.18616,R$210 por noite,Total de R$249
119,2024-08-20,2168644,Quarto e sala na Lapa,entire_home,"4,54 (25)",-22.91203,-43.19007,R$211 por noite,Total de R$411
120,2024-08-20,14294532,Bangalo aconchegante a 4 quadras praia Sao Franc,entire_home,"4,82 (17)",-22.91757,-43.08861,R$210 por noite,Total de R$325
121,2024-08-20,736375085106563396,Casinha na cidade com natureza,entire_home,,-22.91426,-43.26648,R$207 por noite,Total de R$337
122,2024-08-20,989749082791642744,Studio aconchegante a 3 min da praia e metrô,entire_home,"4,87 (106)",-22.96927,-43.18459,R$216 por noite,Total de R$216
123,2024-08-20,1181391707130533325,Temporada RJ Princesinha do mar.,entire_home,"5,0 (7)",-22.963788748921434,-43.17412471385921,R$211 por noite,Total de R$211
124,2024-08-20,10035945,"Copacabana/Ipanema,vista mar,quase esquina praia",entire_home,"4,85 (225)",-22.981731,-43.190571,R$213 por noite,Total de R$353
125,2024-08-20,1060770416029908795,Balanço do Mar Tc609,entire_home,"4,5 (6)",-22.9758,-43.1879,R$213 por noite,Total de R$313
126,2024-08-20,1060771520829202932,Tc1206 Casal na praia de Copacabana,entire_home,"4,33 (3)",-22.97809700842847,-43.1880735049129,R$213 por noite,Total de R$313
127,2024-08-20,712205377797840938,Moderno Qto&Sala na Praia de Copacabana,entire_home,"4,69 (13)",-22.97743,-43.18994,R$213 por noite,Total de R$313
128,2024-08-20,843329247117278631,Home Office na Praia de Copacabana Tc1204,entire_home,"4,4 (10)",-22.978014192074898,-43.18950868864112,R$213 por noite,Total de R$313
129,2024-08-20,1060769622895887135,Tc1208 Studio na rua da praia,entire_home,,-22.97754435771811,-43.187804371956375,R$213 por noite,Total de R$313
130,2024-08-20,2277210,"Férias, vem! Wi-fi 500 de velocidade.",entire_home,"4,8 (91)",-22.91721,-43.17908,R$216 por noite,Total de R$216
131,2024-08-20,1115155093022043830,Vista Fantástica + Lugar Charmoso,entire_home,"5,0 (5)",-22.96018,-43.19145,R$214 por noite,Total de R$294
132,2024-08-20,792921753722832031,Aconchego no coração de Niterói,entire_home,"4,85 (98)",-22.89359512110938,-43.11986334621906,"R$215 por noite, originalmente R$254",Total de R$215
133,2024-08-20,1184225441056844718,kitnet no Vidigal,entire_home,Novo,-22.99605,-43.2411,R$211 por noite,Total de R$211
134,2024-08-20,271975,Apartamento com vista para o mar inacreditável,entire_home,"4,14 (7)",-22.99508,-43.23604,R$215 por noite,Total de R$365
135,2024-08-20,857385636446924971,Lindo Conjugado completo,entire_home,,-22.917818791571964,-43.17972209102435,R$216 por noite,Total de R$216
136,2024-08-20,1160976148578891360,Studio O Ninho do Pássaro em Copa Tc604,entire_home,,-22.97603,-43.18828,R$213 por noite,Total de R$313
137,2024-08-20,937197344309949538,Copacabana vista lateral mar 150 metros da praia,entire_home,"5,0 (11)",-22.9638996,-43.174845,"R$221 por noite, originalmente R$255",Total de R$371
138,2024-08-20,1221039342688157940,Apartamento bem localizado,entire_home,Novo,-22.963104895494297,-43.17771524190903,R$220 por noite,Total de R$370
139,2024-08-20,1153066208298368859,Refúgio em Copacabana | Para 4 pessoas | Nsc401 Z4,entire_home,,-22.967772369947497,-43.185448618980665,"R$220 por noite, originalmente R$258",Total de R$470
140,2024-08-20,655233228812006561,"Doce amor, Florais de Santa .",entire_home,"5,0 (20)",-22.93091,-43.19812,R$220 por noite,Total de R$320
141,2024-08-20,1202451775310666293,Apartamento no coração da Lapa,entire_home,Novo,-22.9108754,-43.18480659999999,R$217 por noite,Total de R$337
142,2024-08-20,1200205666936126880,apartamento calmo,entire_home,Novo,-22.864438503214842,-43.29458914408326,"R$219 por noite, originalmente R$267",Total de R$219
143,2024-08-20,1191436619582150903,C7+ Amplo apartamento junto à Praia de Copacabana,entire_home,Novo,-22.96360584998374,-43.17670603861156,"R$226 por noite, originalmente R$249",Total de R$325
144,2024-08-20,18637478,Incrível Loft Vista Sensacional do Rio de Janeiro,entire_home,"4,75 (250)",-22.91051,-43.10706,R$226 por noite,Total de R$331
145,2024-08-20,19732573,Apartamento de 1 Quarto - Copacabana,entire_home,"4,74 (74)",-22.97445,-43.1901,R$227 por noite,Total de R$377
146,2024-08-20,648556078072699848,Apartamento Studio na Lapa,entire_home,"4,89 (18)",-22.9118,-43.1876,"R$227 por noite, originalmente R$308",Total de R$297
147,2024-08-20,14522798,Apartamento Mariza Copacabana,entire_home,"4,84 (45)",-22.98186,-43.19138,R$227 por noite,Total de R$475
148,2024-08-20,1221807381054679760,Charmoso estúdio no centro,entire_home,Novo,-22.9099284,-43.1884173,R$227 por noite,Total de R$377
149,2024-08-20,1014558205239244526,Estúdio c WiFi e boa localização na Cinelândia/RJ,entire_home,"3,33 (3)",-22.90897491920293,-43.178583129403414,R$223 por noite,Total de R$353
150,2024-08-20,904223418453884502,C7 Apartamento amplo junto à Praia de Copacabana,entire_home,"4,88 (8)",-22.96198944446604,-43.1771295019176,"R$226 por noite, originalmente R$253",Total de R$325
151,2024-08-20,1026270030575773630,C7O Amplo apartamento junto à Praia de Copacabana,entire_home,"4,67 (6)",-22.96477,-43.1773,"R$226 por noite, originalmente R$253",Total de R$325
152,2024-08-20,666517139659282725,"Quadra da Praia com Wi-Fi, 2 quadras do Metrô",entire_home,"4,91 (57)",-22.97633,-43.18952,R$228 por noite,Total de R$228
153,2024-08-20,42489393,C1+ Copacabana! Conforto junto à PRAIA & METRÔ,entire_home,"4,95 (76)",-22.9652,-43.1885,"R$230 por noite, originalmente R$301",Total de R$329
154,2024-08-20,883476211654884467,Studio Zona Sul Laranjeiras RJ,entire_home,"4,88 (51)",-22.935272963383696,-43.189843855798244,R$231 por noite,Total de R$261
155,2024-08-20,1195851710684412572,Apartamento lindo Quadra da Praia de Copacabana,entire_home,Novo,-22.96924101529815,-43.181555391092566,"R$229 por noite, originalmente R$275",Total de R$369
156,2024-08-20,1065334916170508841,Estúdio a 300m da Praia de Copacabana | PJ 335/603,entire_home,"5,0 (13)",-22.962158922381906,-43.17500901829225,"R$230 por noite, originalmente R$254",Total de R$450
157,2024-08-20,52006866,Espaço Funcional Na Melhor Localização da Tijuca.,entire_home,"4,98 (209)",-22.921091,-43.233524,R$232 por noite,Total de R$262
158,2024-08-20,1052955185880477519,Studio a 160m da Praia de Copacabana | PJ 135/507,entire_home,"4,86 (7)",-22.96463682255113,-43.174127350339035,"R$230 por noite, originalmente R$271",Total de R$430
159,2024-08-20,1217460377846879382,Apartamento bem localizado,entire_home,Novo,-22.96976911084153,-43.18394400179386,"R$228 por noite, originalmente R$278",Total de R$228
160,2024-08-20,47919850,Copacabana ideal para casais | Rpp913 Z2,entire_home,"4,9 (21)",-22.98455,-43.19252,R$232 por noite,Total de R$452
161,2024-08-20,1042576899855023762,Lugar super tranquilo,entire_home,,-22.996091501154023,-43.24191717220359,R$228 por noite,Total de R$228
162,2024-08-20,1083613113659243304,Loft Blue Vista Mar de Copacabana,entire_home,"4,83 (6)",-22.963756266953254,-43.17493345588446,R$230 por noite,Total de R$410
163,2024-08-20,805719864279174626,Quarto & Sala a 200m da praia | FS 35/703,entire_home,"4,46 (13)",-22.98377396026929,-43.19265631661324,"R$230 por noite, originalmente R$305",Total de R$450
164,2024-08-20,1053756202332288557,Apartamento decorado a 550 m da Praia | SF 228/329,entire_home,"3,75 (4)",-22.98054654824033,-43.1958634180328,"R$230 por noite, originalmente R$264",Total de R$430
165,2024-08-20,30713878,"Studio Pet-friendly em Copacabana, 50 metros da pr",entire_home,"4,55 (89)",-22.98243,-43.19034,R$232 por noite,Total de R$442
166,2024-08-20,706582983077424123,"Apartamento bem acomodado, Localização maravilhosa",entire_home,,-22.98574,-43.30672,R$228 por noite,Total de R$228
167,2024-08-20,1088318838575777940,Casa na prainha Piratininga,entire_home,"4,8 (5)",-22.950944966652283,-43.09519373466837,R$228 por noite,Total de R$228
168,2024-08-20,1213807201299573603,Kitinet Copacabana,entire_home,Novo,-22.98177,-43.19297,R$228 por noite,Total de R$228
169,2024-08-20,1226788865820003684,Lindo apartamento,entire_home,Novo,-22.905959,-43.24313120000001,"R$228 por noite, originalmente R$278",Total de R$228
170,2024-08-20,1203743432022027811,apto próximo dos ptos turístico.,entire_home,Novo,-22.901023455273094,-43.24135400354862,R$228 por noite,Total de R$228
171,2024-08-20,1216851573965846590,Zé's  House,entire_home,Novo,-22.9339568,-43.17580479999999,R$228 por noite,Total de R$228
172,2024-08-20,1212177958072536237,nova kit rua da lapa,entire_home,Novo,-22.915783,-43.177924,R$228 por noite,Total de R$228
173,2024-08-20,40869493,C1 Copacabana! Conforto junto à PRAIA & METRÔ,entire_home,"4,9 (81)",-22.96548,-43.18823,"R$230 por noite, originalmente R$301",Total de R$329
174,2024-08-20,1184165356278393355,"Studio com Vista-mar, a 160m da Praia | PJ 135/411",entire_home,Novo,-22.964655299986365,-43.17438109109034,R$230 por noite,Total de R$450
175,2024-08-20,702992901276321915,Aconchegante Apto Copacabana,entire_home,,-22.9679,-43.18203,R$228 por noite,Total de R$228
176,2024-08-20,1174056074169969656,Ótimo apartamento na Glória.,entire_home,,-22.92285,-43.1808268,R$229 por noite,Total de R$229
177,2024-08-20,27508817,Quarto prox. Engenhão e Norte Shopping,entire_home,"4,62 (45)",-22.88648,-43.29154,R$232 por noite,Total de R$259
178,2024-08-20,32896403,Flat 117-B no Hotel Real Residence - Copacabana,entire_home,"4,74 (259)",-22.96059,-43.17433,R$234 por noite,Total de R$274
179,2024-08-20,2809851,Copacabana de frente pra praia -vista deslumbrante,entire_home,"4,73 (98)",-22.97603,-43.18832,"R$235 por noite, originalmente R$335",Total de R$365
180,2024-08-20,1011755436557585624,Oásis de praia de Copa Contemporânea,entire_home,"4,98 (41)",-22.964801998855158,-43.17605584408388,"R$234 por noite, originalmente R$392",Total de R$454
181,2024-08-20,1193556845921607998,"Copacabana de frente pra praia, lindo!",entire_home,"5,0 (4)",-22.97670975078918,-43.18760985721587,R$235 por noite,Total de R$365
182,2024-08-20,664543949995991700,"LOFT reformado Copacabana, junto a Praia e Metrô.",entire_home,"4,75 (4)",-22.96584,-43.18893,R$235 por noite,Total de R$375
183,2024-08-20,47023768,Novo em folha de edifício à beira-mar!,entire_home,"4,73 (184)",-22.98243,-43.19019,"R$234 por noite, originalmente R$329",Total de R$434
184,2024-08-20,1147152513027441511,Apartamento lindo Quadra da Praia de Copacabana,entire_home,"5,0 (14)",-22.967671741654783,-43.1814680476526,R$235 por noite,Total de R$375
185,2024-08-20,568792049002317361,Apto silencioso a 2 quadras da praia do Posto 4,entire_home,"4,86 (71)",-22.97476,-43.19132,"R$237 por noite, originalmente R$435",Total de R$377
186,2024-08-20,1086393907755166665,Loft Copa/Ipanema!,entire_home,"4,9 (10)",-22.98251009076052,-43.192263543605804,"R$233 por noite, originalmente R$256",Total de R$428
187,2024-08-20,595438638069068260,Apzinho da Lapa - Rio de Janeiro - Centro,entire_home,"4,92 (39)",-22.912706,-43.17765,R$234 por noite,Total de R$434
188,2024-08-20,614285873281901533,Kitnete aconchegante vintage na praia de Icaraí,entire_home,"4,71 (99)",-22.9099078,-43.1099379,R$233 por noite,Total de R$268
189,2024-08-20,14226433,Estúdio no coração de Copacabana,entire_home,"4,9 (268)",-22.97093,-43.18774,"R$235 por noite, originalmente R$263",Total de R$405
190,2024-08-20,1226363960903364978,Apto Lapa/Consulado/SDU Conforto e Sofisticação,entire_home,Novo,-22.913203749989222,-43.17688644919717,"R$236 por noite, originalmente R$295",Total de R$386
191,2024-08-20,576658730576927684,Casa agradável no Vidigal .,entire_home,"4,88 (50)",-22.99666,-43.23706,R$235 por noite,Total de R$285
192,2024-08-20,783187055788266484,"Apt.aconchegoCOPA, 600mtspraia.",entire_home,"4,71 (14)",-22.96657257843752,-43.18765050793457,"R$236 por noite, originalmente R$268",Total de R$374
193,2024-08-20,1061057973071431352,apartamento no rio,entire_home,,-22.919640382583648,-43.190698641437955,R$235 por noite,Total de R$235
194,2024-08-20,613823025616930972,"LOFT reformado Copacabana, junto a praia e Metrô.",entire_home,"4,88 (83)",-22.966928,-43.187908,R$235 por noite,Total de R$375
195,2024-08-20,664547137660228349,"LOFT reformado Copacabana, junto a praia e Metrô",entire_home,"4,7 (10)",-22.96576,-43.187,R$235 por noite,Total de R$375
196,2024-08-20,1144883851499486940,Copa Pleasant HIR 51,entire_home,"4,71 (17)",-22.97682,-43.18988,"R$238 por noite, originalmente R$264",Total de R$238
197,2024-08-20,797772886910256233,Copa Cousy HIR 9,entire_home,"4,84 (69)",-22.98131,-43.18979,"R$238 por noite, originalmente R$299",Total de R$238
198,2024-08-20,23077592,Rio Rentals 021- C043 Studio com hidromassagem na quadra da praia de Copacabana.,entire_home,"4,21 (99)",-22.96342,-43.17344,"R$240 por noite, originalmente R$267",Total de R$456
199,2024-08-20,668105700235143060,Lobie Ipanema - Clássico,entire_home,"3,83 (42)",-22.98649,-43.19253,R$240 por noite,Total de R$340
200,2024-08-20,862882677094936973,Apartamento Design - Ipanema,entire_home,"4,6 (43)",-22.9851873,-43.2036921,"R$241 por noite, originalmente R$428",Total de R$339
201,2024-08-20,1081199034678997826,Estúdio no Leblon,entire_home,"4,95 (19)",-22.9818924,-43.2204256,R$238 por noite,Total de R$317
202,2024-08-20,1122473738170595265,apartamento no centro da cidade,entire_home,,-22.9108325,-43.1934768,R$241 por noite,Total de R$331
203,2024-08-20,632538611239417572,"LOFT reformado Copacabana, junto à Praia e Metrô",entire_home,"4,9 (109)",-22.966928,-43.187908,R$247 por noite,Total de R$387
204,2024-08-20,970454215669849890,Loft Vista dos Arcos,entire_home,"4,95 (107)",-22.91083,-43.17822,R$248 por noite,Total de R$248
205,2024-08-20,1208797797566806918,Copacabana studio 1 min da praia e prox ao metrô,entire_home,Novo,-22.9652,-43.17482,R$244 por noite,Total de R$434
206,2024-08-20,825776672953731111,Conjugado bem localizado em Copacabana,entire_home,"4,79 (14)",-22.96325,-43.18102,R$247 por noite,Total de R$377
207,2024-08-20,871918439576027299,Apartamento Sandy-Urca,entire_home,"4,97 (61)",-22.956352441173326,-43.17561903068846,"R$247 por noite, originalmente R$321",Total de R$437
208,2024-08-20,1179097625102704082,Charmoso Loft/casa em Botafogo,entire_home,Novo,-22.957932,-43.194391,R$246 por noite,Total de R$246
209,2024-08-20,45413048,Apt na praia de Copacabana,entire_home,"4,47 (15)",-22.96164,-43.17638,R$247 por noite,Total de R$397
210,2024-08-20,28625587,Relaxar e se divertir em Copacabana,entire_home,"4,71 (17)",-22.98195,-43.19482,R$248 por noite,Total de R$248
211,2024-08-20,53878606,"Ap Completo, linda vista e paz (Vidigalhouse)",entire_home,"4,84 (31)",-22.99287,-43.23744,R$243 por noite,Total de R$343
212,2024-08-20,1211640703462616926,Apto Praia de Icaraí com portaria 24h,entire_home,Novo,-22.91165385147483,-43.10885223075271,R$247 por noite,Total de R$386
