,id,name,room_type_category,rate,latitude,longitude,address,neighbourhood,regionName,city,daily_price,total_price
255,704470730191017053,Apartamento em prédio encantador - próx ao Cristo,entire_home,0,-22.93491353658468,-43.200658187270164,Rua Almirante Alexandrino,Santa Teresa,Região Sudeste,Rio de Janeiro,585,685
256,578912564707545937,Cantinho aconchegante em Santa Teresa,entire_home,"5,0",-22.91626,-43.1881,Avenida Nossa Senhora de Fátima,Centro,Região Sudeste,Rio de Janeiro,582,662
257,3124781,3 Quartos Copacabana - Próximo à Praia,entire_home,"4,77",-22.966157913208008,-43.178611755371094,Avenida Nossa Senhora de Copacabana,Copacabana,Região Sudeste,Rio de Janeiro,588,726
258,14253754,Apart. 2 Bedroom Botafogo- vista p/ Pão de Açúcar,entire_home,"4,96",-22.94287,-43.18336,Rua Muniz Barreto,Botafogo,Região Sudeste,Rio de Janeiro,587,924
259,1083307893362791234,Copacabana,entire_home,0,-22.96354,-43.17523,Avenida Prado Júnior,Copacabana,Região Sudeste,Rio de Janeiro,590,890
260,2664136,Estúdio Ipanema com vista encantadora jardim até 3 hóspedes,entire_home,"4,76",-22.98696,-43.19478,Rua Joaquim Nabuco,Ipanema,Região Sudeste,Rio de Janeiro,614,855
261,1212574202283666070,Suíte Confort Copa Casal e Filho,entire_home,0,-22.9741804,-43.1892292,Avenida Nossa Senhora de Copacabana,Copacabana,Região Sudeste,Rio de Janeiro,593,593
262,1024449242121997394,Casa Carambola,entire_home,0,-22.955013117089422,-43.17204438149929,Rua Lírio da Paz,Urca,Região Sudeste,Rio de Janeiro,596,796
263,51768719,Visc303| Quarto e Sala próximo a Praia de Ipanema,entire_home,"4,36",-22.983993530273438,-43.20395278930664,Rua Visconde de Pirajá,Ipanema,Região Sudeste,Rio de Janeiro,597,847
264,748483671632427694,2Qtos modernos com Garagem | XS 83/304,entire_home,"4,73",-22.9762,-43.19321,Rua Xavier da Silveira,Copacabana,Região Sudeste,Rio de Janeiro,602,887
265,782478322520128162,Rio Rentals 021 - T029 apartamento de luxo de 3 quartos (1 suíte) em Copacabana.,entire_home,"4,25",-22.97711,-43.19099,Rua Xavier da Silveira,Copacabana,Região Sudeste,Rio de Janeiro,600,840
266,739206012254877450,2 Qtos Reformado - Terraço c/ Vista - 5min Metrô,entire_home,"5,0",-22.9336,-43.24357,Rua Radmaker,Tijuca,Região Sudeste,Rio de Janeiro,600,800
267,765347637383144479,Loft em Copacabana para Ano novo,entire_home,0,-22.966667573322805,-43.18948102338526,Rua Décio Vilares,Copacabana,Região Sudeste,Rio de Janeiro,600,650
268,716628963855780124,Apartamento Rio de Janeiro,entire_home,"4,6",-22.96951,-43.18704,Rua Barata Ribeiro,Copacabana,Região Sudeste,Rio de Janeiro,599,799
269,651427335543766544,PRINCESINHA DE COPA,entire_home,0,-22.9634773,-43.1739033,Avenida Princesa Isabel,Copacabana,Região Sudeste,Rio de Janeiro,620,770
270,1227139095151753810,excelente prédio e localização,entire_home,0,-22.97872,-43.22334,Rua Doutor Marques Canário,Leblon,Região Sudeste,Rio de Janeiro,628,628
271,1044680445761532245,Amapola V,entire_home,0,-22.977121995580593,-43.19195656065096,Rua Xavier da Silveira,Copacabana,Região Sudeste,Rio de Janeiro,628,628
272,850066,Vinicius,entire_home,"4,0",-22.98379,-43.20211,Rua Visconde de Pirajá,Ipanema,Região Sudeste,Rio de Janeiro,638,638
273,53590282,Apartamento Encantador na Barra da Tijuca,entire_home,0,-23.00342,-43.30948,Alameda dos Colibris,Barra da Tijuca,Região Sudeste,Rio de Janeiro,628,628
274,12090388,"condo vis 401, ipanema",entire_home,0,-22.98441,-43.19498,Rua Gomes Carneiro,Ipanema,Região Sudeste,Rio de Janeiro,638,638
275,697054075984815139,Réveillon em 2024,entire_home,0,-22.96577,-43.18623,Travessa Jaú,Copacabana,Região Sudeste,Rio de Janeiro,628,628
276,2893442,World Cup for 4 people. ,entire_home,0,-22.92475,-43.17956,Rua Pedro Américo,Catete,Região Sudeste,Rio de Janeiro,628,628
277,21889834,"Flat na Rua Santa Clara, 15 Copacabana.",entire_home,"4,69",-22.97267,-43.1864,Rua Santa Clara,Copacabana,Região Sudeste,Rio de Janeiro,637,886
278,1229248691034495838,Apartamento Copa Posto 2,entire_home,0,-22.9636528,-43.1751956,Avenida Prado Júnior,Copacabana,Região Sudeste,Rio de Janeiro,639,639
279,14282692,Tijuca Apartamento para até 6 pessoas,entire_home,0,-22.921611785888672,-43.21779251098633,Rua Haddock Lobo,Tijuca,Região Sudeste,Rio de Janeiro,636,836
280,651366386884088672,COPA FLOR,entire_home,0,-22.9647066,-43.1755453,Avenida Nossa Senhora de Copacabana,Copacabana,Região Sudeste,Rio de Janeiro,640,790
281,1016857378652010300,"Mobiliado, excelente localização",entire_home,0,-22.993448151576104,-43.25483105408286,Rua General Olympio Mourão Filho,São Conrado,Região Sudeste,Rio de Janeiro,637,817
282,954934123040371255,Av Atlântica - Apartamento de Praia de 3 Quartos - Leme,entire_home,"4,79",-22.9625398,-43.1685096,Rua Gustavo Sampaio,Leme,Região Sudeste,Rio de Janeiro,650,1090
283,45824319,"Lindo apto Copacabana, quase na esquina da praia",entire_home,"4,94",-22.96963,-43.1815,Avenida Atlântica,Copacabana,Região Sudeste,Rio de Janeiro,657,867
284,793748167792226683,Encantador apartamento em Ipanema,entire_home,0,-22.980953900650267,-43.19951521987404,Rua Alberto de Campos,Ipanema,Região Sudeste,Rio de Janeiro,656,856
285,1763878,Ipa barao 406,entire_home,"4,0",-22.98233,-43.20212,Rua Nascimento Silva,Ipanema,Região Sudeste,Rio de Janeiro,674,893
286,769594382741494677,Aconchego do Flamengo,entire_home,"4,33",-22.929125499391773,-43.1743735447526,Praia do Flamengo,Flamengo,Região Sudeste,Rio de Janeiro,656,856
287,30783346,"Ótimo apt Copacabana, 20 metros da praia",entire_home,"4,86",-22.97062,-43.18219,Calçadão de Copacabana,Copacabana,Região Sudeste,Rio de Janeiro,657,867
288,1217346692931894317,Cores do Rio | Apartamento aconchegante,entire_home,0,-22.934858756276235,-43.18023868056521,Rua Senador Corrêa,Laranjeiras,Região Sudeste,Rio de Janeiro,660,810
289,13710960,Excelente Apto em Copacabana- Novinho!,entire_home,"4,67",-22.96411,-43.17569,Rua Belfort Roxo,Copacabana,Região Sudeste,Rio de Janeiro,663,913
290,12344877,Lindo Qto e Sala em COPACABANA!,entire_home,0,-22.96416,-43.17504,Avenida Prado Júnior,Copacabana,Região Sudeste,Rio de Janeiro,663,3163
291,17712025,Loft AP4 | Ipanema - by Injoy (Estadia curta e longa),entire_home,"4,72",-22.98149,-43.20556,Rua Barão de Jaguaripe,Ipanema,Região Sudeste,Rio de Janeiro,667,667
292,31509544,Promoção Copacabana simples,entire_home,0,-22.9694715,-43.1845783,Rua Siqueira Campos,Copacabana,Região Sudeste,Rio de Janeiro,685,685
293,732783374847254617,Maravilhoso Leia as Regras,entire_home,0,-22.9757846,-43.1896449,Rua Bolívar,Copacabana,Região Sudeste,Rio de Janeiro,684,684
294,1219461372451648687,Melhor localização da zona sul,entire_home,0,-22.978288751384802,-43.22563843762089,Rua Mário Ribeiro,Leblon,Região Sudeste,Rio de Janeiro,685,685
295,1040096983178903286,Studio aconchegante em Copa.,entire_home,0,-22.968641761569394,-43.18580076098442,Rua Barata Ribeiro,Copacabana,Região Sudeste,Rio de Janeiro,685,685
296,4578018,Apartamento compacto de um quarto,entire_home,0,-22.97062,-43.19141,Túnel Major Rubens Vaz,Copacabana,Região Sudeste,Rio de Janeiro,709,1257
297,948616052988885891,Casa Praiano,entire_home,0,-22.847130638224005,-43.253371877708084,Rua Tambaú,Ramos,Região Sudeste,Rio de Janeiro,685,685
298,396849,Ff702| 3 Quartos no Leblon,entire_home,"4,72",-22.980856,-43.2206,Rua Fadel Fadel,Leblon,Região Sudeste,Rio de Janeiro,687,1037
299,1198707348721722001,alugo pro Rock in Rio  2 quartos Tijuca,entire_home,0,-22.92446925495984,-43.240515142679214,Travessa Marciliana Lacerda,Tijuca,Região Sudeste,Rio de Janeiro,687,687
300,1029156564715857885,Casa aconchegante com terraço,entire_home,0,-22.93731,-43.18966,Rua das Laranjeiras,Laranjeiras,Região Sudeste,Rio de Janeiro,686,856
301,1229769280029080258,Leblon perto praia,entire_home,0,-22.9800477,-43.220278,Rua Padre Achotegui,Leblon,Região Sudeste,Rio de Janeiro,695,945
